country,year,region,dependencyRate
Bonaire,2012,Caribe,0.38115412
Bonaire,2013,Caribe,0.381469011
Bonaire,2014,Caribe,0.389030784
Bonaire,2015,Caribe,0.398255706
Bonaire,2016,Caribe,0.40946421
Bonaire,2017,Caribe,0.415688962
Bonaire,2018,Caribe,0.421760619
Bonaire,2019,Caribe,0.429687291
Bonaire,2020,Caribe,0.43446669
Bonaire,2021,Caribe,0.438734084
Bonaire,2022,Caribe,0.434865415
Bonaire,2023,Caribe,0.429934472
Bonaire,2024,Caribe,0.432196528
Bonaire,2025,Caribe,0.438469619
Bonaire,2026,Caribe,0.445302397
Bonaire,2027,Caribe,0.453473508
Bonaire,2028,Caribe,0.462687254
Bonaire,2029,Caribe,0.472632945
Bonaire,2030,Caribe,0.483366907
Bonaire,2031,Caribe,0.49372828
Bonaire,2032,Caribe,0.503473461
Bonaire,2033,Caribe,0.51205641
Bonaire,2034,Caribe,0.519302666
Bonaire,2035,Caribe,0.525521219
Bonaire,2036,Caribe,0.529913187
Bonaire,2037,Caribe,0.532838941
Bonaire,2038,Caribe,0.535042703
Bonaire,2039,Caribe,0.536884725
Bonaire,2040,Caribe,0.539327323
Bonaire,2041,Caribe,0.542270482
Bonaire,2042,Caribe,0.545108318
Bonaire,2043,Caribe,0.548777759
Bonaire,2044,Caribe,0.553072274
Bonaire,2045,Caribe,0.557907164
Bonaire,2046,Caribe,0.563589931
Bonaire,2047,Caribe,0.570017576
Bonaire,2048,Caribe,0.576776862
Bonaire,2049,Caribe,0.584306479
Bonaire,2050,Caribe,0.592706382
Bonaire,2051,Caribe,0.601708889
Bonaire,2052,Caribe,0.611931264
Bonaire,2053,Caribe,0.623000503
Bonaire,2054,Caribe,0.634867191
Bonaire,2055,Caribe,0.647734284
Bonaire,2056,Caribe,0.660338104
Bonaire,2057,Caribe,0.67202574
Bonaire,2058,Caribe,0.683861494
Bonaire,2059,Caribe,0.694760203
Bonaire,2060,Caribe,0.704109192
Bonaire,2061,Caribe,0.712803483
Bonaire,2062,Caribe,0.720581114
Bonaire,2063,Caribe,0.726853311
Bonaire,2064,Caribe,0.731803
Bonaire,2065,Caribe,0.735274374
Bonaire,2066,Caribe,0.738353312
Bonaire,2067,Caribe,0.741747916
Bonaire,2068,Caribe,0.744870842
Bonaire,2069,Caribe,0.747934461
Bonaire,2070,Caribe,0.750991523
Bonaire,2071,Caribe,0.754256308
Bonaire,2072,Caribe,0.758249223
Bonaire,2073,Caribe,0.763125062
Bonaire,2074,Caribe,0.768295765
Bonaire,2075,Caribe,0.7731601
Bonaire,2076,Caribe,0.778011978
Bonaire,2077,Caribe,0.782438517
Bonaire,2078,Caribe,0.785509109
Bonaire,2079,Caribe,0.787266076
Bonaire,2080,Caribe,0.787838161
Bonaire,2081,Caribe,0.787949085
Bonaire,2082,Caribe,0.788487613
Bonaire,2083,Caribe,0.789493561
Bonaire,2084,Caribe,0.791038632
Bonaire,2085,Caribe,0.792870104
Bonaire,2086,Caribe,0.795868754
Bonaire,2087,Caribe,0.800998449
Bonaire,2088,Caribe,0.805533767
Bonaire,2089,Caribe,0.809175134
Bonaire,2090,Caribe,0.813049436
Bonaire,2091,Caribe,0.816741765
Bonaire,2092,Caribe,0.820452988
Bonaire,2093,Caribe,0.824056685
Bonaire,2094,Caribe,0.827359676
Bonaire,2095,Caribe,0.830431759
Bonaire,2096,Caribe,0.833557844
Bonaire,2097,Caribe,0.836879909
Bonaire,2098,Caribe,0.84043318
Bonaire,2099,Caribe,0.843763411
Bonaire,2100,Caribe,0.846745253
Brasil,1950,América del Sur,0.815255344
Brasil,1951,América del Sur,0.819734156
Brasil,1952,América del Sur,0.824879229
Brasil,1953,América del Sur,0.830397546
Brasil,1954,América del Sur,0.836113095
Brasil,1955,América del Sur,0.842364132
Brasil,1956,América del Sur,0.849059224
Brasil,1957,América del Sur,0.855925262
Brasil,1958,América del Sur,0.862985194
Brasil,1959,América del Sur,0.869921625
Brasil,1960,América del Sur,0.876665354
Brasil,1961,América del Sur,0.883015394
Brasil,1962,América del Sur,0.887857974
Brasil,1963,América del Sur,0.890231252
Brasil,1964,América del Sur,0.88906008
Brasil,1965,América del Sur,0.885035276
Brasil,1966,América del Sur,0.879228771
Brasil,1967,América del Sur,0.871287465
Brasil,1968,América del Sur,0.861457348
Brasil,1969,América del Sur,0.850319386
Brasil,1970,América del Sur,0.838511288
Brasil,1971,América del Sur,0.826369643
Brasil,1972,América del Sur,0.813999772
Brasil,1973,América del Sur,0.801484585
Brasil,1974,América del Sur,0.788735926
Brasil,1975,América del Sur,0.776055217
Brasil,1976,América del Sur,0.763847947
Brasil,1977,América del Sur,0.752157986
Brasil,1978,América del Sur,0.741123021
Brasil,1979,América del Sur,0.731089115
Brasil,1980,América del Sur,0.722351134
Brasil,1981,América del Sur,0.714984775
Brasil,1982,América del Sur,0.708941042
Brasil,1983,América del Sur,0.703808069
Brasil,1984,América del Sur,0.698826611
Brasil,1985,América del Sur,0.693438351
Brasil,1986,América del Sur,0.687529325
Brasil,1987,América del Sur,0.680881619
Brasil,1988,América del Sur,0.673311889
Brasil,1989,América del Sur,0.66506964
Brasil,1990,América del Sur,0.655936837
Brasil,1991,América del Sur,0.645785809
Brasil,1992,América del Sur,0.63459444
Brasil,1993,América del Sur,0.622792125
Brasil,1994,América del Sur,0.61083591
Brasil,1995,América del Sur,0.598683596
Brasil,1996,América del Sur,0.586481929
Brasil,1997,América del Sur,0.574401736
Brasil,1998,América del Sur,0.562482774
Brasil,1999,América del Sur,0.550764024
Brasil,2000,América del Sur,0.53932035
Brasil,2001,América del Sur,0.528182924
Brasil,2002,América del Sur,0.517532527
Brasil,2003,América del Sur,0.507499993
Brasil,2004,América del Sur,0.498320609
Brasil,2005,América del Sur,0.490129679
Brasil,2006,América del Sur,0.482684731
Brasil,2007,América del Sur,0.475826144
Brasil,2008,América del Sur,0.469295919
Brasil,2009,América del Sur,0.46306172
Brasil,2010,América del Sur,0.457187295
Brasil,2011,América del Sur,0.451609999
Brasil,2012,América del Sur,0.446429014
Brasil,2013,América del Sur,0.441751152
Brasil,2014,América del Sur,0.438183725
Brasil,2015,América del Sur,0.435935915
Brasil,2016,América del Sur,0.434398144
Brasil,2017,América del Sur,0.433713287
Brasil,2018,América del Sur,0.434316546
Brasil,2019,América del Sur,0.435397476
Brasil,2020,América del Sur,0.435860664
Brasil,2021,América del Sur,0.436404675
Brasil,2022,América del Sur,0.4379026
Brasil,2023,América del Sur,0.440290928
Brasil,2024,América del Sur,0.443299741
Brasil,2025,América del Sur,0.446486354
Brasil,2026,América del Sur,0.449780583
Brasil,2027,América del Sur,0.453191817
Brasil,2028,América del Sur,0.456677943
Brasil,2029,América del Sur,0.459964782
Brasil,2030,América del Sur,0.462881088
Brasil,2031,América del Sur,0.465879232
Brasil,2032,América del Sur,0.468841285
Brasil,2033,América del Sur,0.471364647
Brasil,2034,América del Sur,0.474062741
Brasil,2035,América del Sur,0.477595001
Brasil,2036,América del Sur,0.481876045
Brasil,2037,América del Sur,0.486617863
Brasil,2038,América del Sur,0.491824716
Brasil,2039,América del Sur,0.497392565
Brasil,2040,América del Sur,0.503396213
Brasil,2041,América del Sur,0.510038733
Brasil,2042,América del Sur,0.517300308
Brasil,2043,América del Sur,0.525164425
Brasil,2044,América del Sur,0.533583879
Brasil,2045,América del Sur,0.542500913
Brasil,2046,América del Sur,0.551869929
Brasil,2047,América del Sur,0.561598539
Brasil,2048,América del Sur,0.571521938
Brasil,2049,América del Sur,0.581420422
Brasil,2050,América del Sur,0.591185629
Brasil,2051,América del Sur,0.600779355
Brasil,2052,América del Sur,0.610034883
Brasil,2053,América del Sur,0.618813217
Brasil,2054,América del Sur,0.627164423
Brasil,2055,América del Sur,0.635080755
Brasil,2056,América del Sur,0.642588317
Brasil,2057,América del Sur,0.649756253
Brasil,2058,América del Sur,0.656833291
Brasil,2059,América del Sur,0.664059877
Brasil,2060,América del Sur,0.671553612
Brasil,2061,América del Sur,0.679302216
Brasil,2062,América del Sur,0.687259436
Brasil,2063,América del Sur,0.695511937
Brasil,2064,América del Sur,0.703710437
Brasil,2065,América del Sur,0.711461067
Brasil,2066,América del Sur,0.718596578
Brasil,2067,América del Sur,0.725043595
Brasil,2068,América del Sur,0.730772257
Brasil,2069,América del Sur,0.736145079
Brasil,2070,América del Sur,0.741518974
Brasil,2071,América del Sur,0.746662199
Brasil,2072,América del Sur,0.751409531
Brasil,2073,América del Sur,0.755784035
Brasil,2074,América del Sur,0.760012925
Brasil,2075,América del Sur,0.76433295
Brasil,2076,América del Sur,0.768778086
Brasil,2077,América del Sur,0.773369193
Brasil,2078,América del Sur,0.778132737
Brasil,2079,América del Sur,0.783316433
Brasil,2080,América del Sur,0.788995922
Brasil,2081,América del Sur,0.794376731
Brasil,2082,América del Sur,0.799550533
Brasil,2083,América del Sur,0.80518961
Brasil,2084,América del Sur,0.810558021
Brasil,2085,América del Sur,0.814821959
Brasil,2086,América del Sur,0.818242013
Brasil,2087,América del Sur,0.821349919
Brasil,2088,América del Sur,0.824214101
Brasil,2089,América del Sur,0.826870978
Brasil,2090,América del Sur,0.829263449
Brasil,2091,América del Sur,0.83135581
Brasil,2092,América del Sur,0.833268404
Brasil,2093,América del Sur,0.835093021
Brasil,2094,América del Sur,0.836911798
Brasil,2095,América del Sur,0.838788331
Brasil,2096,América del Sur,0.840732455
Brasil,2097,América del Sur,0.842702031
Brasil,2098,América del Sur,0.844712734
Brasil,2099,América del Sur,0.846836865
Brasil,2100,América del Sur,0.849076331
Chile,1950,América del Sur,0.715622008
Chile,1951,América del Sur,0.716163635
Chile,1952,América del Sur,0.718369246
Chile,1953,América del Sur,0.721791446
Chile,1954,América del Sur,0.725976765
Chile,1955,América del Sur,0.730621636
Chile,1956,América del Sur,0.735821545
Chile,1957,América del Sur,0.741208732
Chile,1958,América del Sur,0.74623394
Chile,1959,América del Sur,0.750699997
Chile,1960,América del Sur,0.754789352
Chile,1961,América del Sur,0.757948458
Chile,1962,América del Sur,0.759147465
Chile,1963,América del Sur,0.75814724
Chile,1964,América del Sur,0.7554335
Chile,1965,América del Sur,0.751431763
Chile,1966,América del Sur,0.746580124
Chile,1967,América del Sur,0.741319358
Chile,1968,América del Sur,0.735343993
Chile,1969,América del Sur,0.72851491
Chile,1970,América del Sur,0.720775962
Chile,1971,América del Sur,0.711837053
Chile,1972,América del Sur,0.70189935
Chile,1973,América del Sur,0.691373765
Chile,1974,América del Sur,0.680310547
Chile,1975,América del Sur,0.668931961
Chile,1976,América del Sur,0.657626569
Chile,1977,América del Sur,0.646564245
Chile,1978,América del Sur,0.635721564
Chile,1979,América del Sur,0.625126064
Chile,1980,América del Sur,0.614870131
Chile,1981,América del Sur,0.604984879
Chile,1982,América del Sur,0.595582247
Chile,1983,América del Sur,0.586868465
Chile,1984,América del Sur,0.579103649
Chile,1985,América del Sur,0.572465241
Chile,1986,América del Sur,0.567040086
Chile,1987,América del Sur,0.562765241
Chile,1988,América del Sur,0.559685588
Chile,1989,América del Sur,0.558048785
Chile,1990,América del Sur,0.557589293
Chile,1991,América del Sur,0.558038831
Chile,1992,América del Sur,0.55879128
Chile,1993,América del Sur,0.559214413
Chile,1994,América del Sur,0.559070647
Chile,1995,América del Sur,0.55824703
Chile,1996,América del Sur,0.556581795
Chile,1997,América del Sur,0.553663015
Chile,1998,América del Sur,0.549486876
Chile,1999,América del Sur,0.54423815
Chile,2000,América del Sur,0.538239121
Chile,2001,América del Sur,0.531628072
Chile,2002,América del Sur,0.524079978
Chile,2003,América del Sur,0.515482366
Chile,2004,América del Sur,0.50619787
Chile,2005,América del Sur,0.496635973
Chile,2006,América del Sur,0.487079978
Chile,2007,América del Sur,0.478482902
Chile,2008,América del Sur,0.471414149
Chile,2009,América del Sur,0.465631127
Chile,2010,América del Sur,0.460720628
Chile,2011,América del Sur,0.456658065
Chile,2012,América del Sur,0.453921676
Chile,2013,América del Sur,0.452602595
Chile,2014,América del Sur,0.452518195
Chile,2015,América del Sur,0.453254133
Chile,2016,América del Sur,0.453579038
Chile,2017,América del Sur,0.452413797
Chile,2018,América del Sur,0.450787276
Chile,2019,América del Sur,0.449884623
Chile,2020,América del Sur,0.45010826
Chile,2021,América del Sur,0.450389832
Chile,2022,América del Sur,0.450486958
Chile,2023,América del Sur,0.450908393
Chile,2024,América del Sur,0.451405138
Chile,2025,América del Sur,0.452153295
Chile,2026,América del Sur,0.453036696
Chile,2027,América del Sur,0.454164058
Chile,2028,América del Sur,0.455488503
Chile,2029,América del Sur,0.456880838
Chile,2030,América del Sur,0.458453685
Chile,2031,América del Sur,0.460462064
Chile,2032,América del Sur,0.463463694
Chile,2033,América del Sur,0.467117876
Chile,2034,América del Sur,0.471352309
Chile,2035,América del Sur,0.477051139
Chile,2036,América del Sur,0.484456569
Chile,2037,América del Sur,0.492034465
Chile,2038,América del Sur,0.499498248
Chile,2039,América del Sur,0.507754266
Chile,2040,América del Sur,0.516279221
Chile,2041,América del Sur,0.525008619
Chile,2042,América del Sur,0.533923924
Chile,2043,América del Sur,0.543015301
Chile,2044,América del Sur,0.55230093
Chile,2045,América del Sur,0.561863124
Chile,2046,América del Sur,0.571756303
Chile,2047,América del Sur,0.582021475
Chile,2048,América del Sur,0.592843056
Chile,2049,América del Sur,0.604384303
Chile,2050,América del Sur,0.616682827
Chile,2051,América del Sur,0.629832685
Chile,2052,América del Sur,0.643953443
Chile,2053,América del Sur,0.659068823
Chile,2054,América del Sur,0.675111949
Chile,2055,América del Sur,0.692006052
Chile,2056,América del Sur,0.709634721
Chile,2057,América del Sur,0.727374732
Chile,2058,América del Sur,0.74489218
Chile,2059,América del Sur,0.762336075
Chile,2060,América del Sur,0.779826164
Chile,2061,América del Sur,0.797102392
Chile,2062,América del Sur,0.813499928
Chile,2063,América del Sur,0.829034507
Chile,2064,América del Sur,0.843633592
Chile,2065,América del Sur,0.85733366
Chile,2066,América del Sur,0.870433509
Chile,2067,América del Sur,0.882419467
Chile,2068,América del Sur,0.893090546
Chile,2069,América del Sur,0.902795374
Chile,2070,América del Sur,0.912031233
Chile,2071,América del Sur,0.921125233
Chile,2072,América del Sur,0.930707872
Chile,2073,América del Sur,0.941522002
Chile,2074,América del Sur,0.953453362
Chile,2075,América del Sur,0.966157734
Chile,2076,América del Sur,0.979323745
Chile,2077,América del Sur,0.992801011
Chile,2078,América del Sur,1.006675601
Chile,2079,América del Sur,1.02114439
Chile,2080,América del Sur,1.03589642
Chile,2081,América del Sur,1.050258398
Chile,2082,América del Sur,1.06272161
Chile,2083,América del Sur,1.073920608
Chile,2084,América del Sur,1.083917856
Chile,2085,América del Sur,1.090428591
Chile,2086,América del Sur,1.092628837
Chile,2087,América del Sur,1.094197273
Chile,2088,América del Sur,1.095975399
Chile,2089,América del Sur,1.095669508
Chile,2090,América del Sur,1.094570398
Chile,2091,América del Sur,1.092995882
Chile,2092,América del Sur,1.09109354
Chile,2093,América del Sur,1.089117765
Chile,2094,América del Sur,1.087235332
Chile,2095,América del Sur,1.085427999
Chile,2096,América del Sur,1.083751559
Chile,2097,América del Sur,1.082216501
Chile,2098,América del Sur,1.080852151
Chile,2099,América del Sur,1.079714298
Chile,2100,América del Sur,1.078832984
Colombia,1950,América del Sur,0.884275973
Colombia,1951,América del Sur,0.892927408
Colombia,1952,América del Sur,0.902960122
Colombia,1953,América del Sur,0.914306581
Colombia,1954,América del Sur,0.925972044
Colombia,1955,América del Sur,0.93726027
Colombia,1956,América del Sur,0.948232412
Colombia,1957,América del Sur,0.958735883
Colombia,1958,América del Sur,0.969065487
Colombia,1959,América del Sur,0.97827512
Colombia,1960,América del Sur,0.985630035
Colombia,1961,América del Sur,0.991715014
Colombia,1962,América del Sur,0.996784091
Colombia,1963,América del Sur,1.001186609
Colombia,1964,América del Sur,1.002641559
Colombia,1965,América del Sur,1.000440717
Colombia,1966,América del Sur,0.996397614
Colombia,1967,América del Sur,0.990110517
Colombia,1968,América del Sur,0.981181681
Colombia,1969,América del Sur,0.969873548
Colombia,1970,América del Sur,0.956334114
Colombia,1971,América del Sur,0.941302478
Colombia,1972,América del Sur,0.924665332
Colombia,1973,América del Sur,0.906271338
Colombia,1974,América del Sur,0.887200952
Colombia,1975,América del Sur,0.868105292
Colombia,1976,América del Sur,0.849629879
Colombia,1977,América del Sur,0.831196606
Colombia,1978,América del Sur,0.812355042
Colombia,1979,América del Sur,0.79389596
Colombia,1980,América del Sur,0.776092768
Colombia,1981,América del Sur,0.759547293
Colombia,1982,América del Sur,0.744502366
Colombia,1983,América del Sur,0.730293512
Colombia,1984,América del Sur,0.716858327
Colombia,1985,América del Sur,0.704395354
Colombia,1986,América del Sur,0.693525136
Colombia,1987,América del Sur,0.684302747
Colombia,1988,América del Sur,0.675908983
Colombia,1989,América del Sur,0.668189168
Colombia,1990,América del Sur,0.660908341
Colombia,1991,América del Sur,0.654256046
Colombia,1992,América del Sur,0.647890925
Colombia,1993,América del Sur,0.64181608
Colombia,1994,América del Sur,0.635808945
Colombia,1995,América del Sur,0.628876686
Colombia,1996,América del Sur,0.620928943
Colombia,1997,América del Sur,0.612392843
Colombia,1998,América del Sur,0.603925228
Colombia,1999,América del Sur,0.595845282
Colombia,2000,América del Sur,0.588133454
Colombia,2001,América del Sur,0.580417454
Colombia,2002,América del Sur,0.572531343
Colombia,2003,América del Sur,0.564598501
Colombia,2004,América del Sur,0.556278586
Colombia,2005,América del Sur,0.547328174
Colombia,2006,América del Sur,0.537823915
Colombia,2007,América del Sur,0.527988851
Colombia,2008,América del Sur,0.518190503
Colombia,2009,América del Sur,0.508541465
Colombia,2010,América del Sur,0.499280483
Colombia,2011,América del Sur,0.490726918
Colombia,2012,América del Sur,0.482742041
Colombia,2013,América del Sur,0.474997967
Colombia,2014,América del Sur,0.468044072
Colombia,2015,América del Sur,0.461958706
Colombia,2016,América del Sur,0.455697954
Colombia,2017,América del Sur,0.448394716
Colombia,2018,América del Sur,0.440865993
Colombia,2019,América del Sur,0.434989274
Colombia,2020,América del Sur,0.431205511
Colombia,2021,América del Sur,0.428816438
Colombia,2022,América del Sur,0.427752256
Colombia,2023,América del Sur,0.42802617
Colombia,2024,América del Sur,0.429603815
Colombia,2025,América del Sur,0.432521611
Colombia,2026,América del Sur,0.436382651
Colombia,2027,América del Sur,0.440786958
Colombia,2028,América del Sur,0.44546026
Colombia,2029,América del Sur,0.450340331
Colombia,2030,América del Sur,0.455433637
Colombia,2031,América del Sur,0.460772425
Colombia,2032,América del Sur,0.465894073
Colombia,2033,América del Sur,0.470275074
Colombia,2034,América del Sur,0.473848104
Colombia,2035,América del Sur,0.476793587
Colombia,2036,América del Sur,0.479346752
Colombia,2037,América del Sur,0.481674224
Colombia,2038,América del Sur,0.48396951
Colombia,2039,América del Sur,0.486336797
Colombia,2040,América del Sur,0.488952637
Colombia,2041,América del Sur,0.492044628
Colombia,2042,América del Sur,0.495630801
Colombia,2043,América del Sur,0.499555379
Colombia,2044,América del Sur,0.503862858
Colombia,2045,América del Sur,0.508780539
Colombia,2046,América del Sur,0.514367402
Colombia,2047,América del Sur,0.520636857
Colombia,2048,América del Sur,0.527438581
Colombia,2049,América del Sur,0.534501195
Colombia,2050,América del Sur,0.54178673
Colombia,2051,América del Sur,0.549495041
Colombia,2052,América del Sur,0.557781816
Colombia,2053,América del Sur,0.566690266
Colombia,2054,América del Sur,0.576348841
Colombia,2055,América del Sur,0.586882412
Colombia,2056,América del Sur,0.598316193
Colombia,2057,América del Sur,0.610682368
Colombia,2058,América del Sur,0.62399441
Colombia,2059,América del Sur,0.637974441
Colombia,2060,América del Sur,0.652062833
Colombia,2061,América del Sur,0.665951371
Colombia,2062,América del Sur,0.679888904
Colombia,2063,América del Sur,0.694144368
Colombia,2064,América del Sur,0.708263636
Colombia,2065,América del Sur,0.721816897
Colombia,2066,América del Sur,0.734809041
Colombia,2067,América del Sur,0.747329712
Colombia,2068,América del Sur,0.759401858
Colombia,2069,América del Sur,0.770703673
Colombia,2070,América del Sur,0.780889213
Colombia,2071,América del Sur,0.789987206
Colombia,2072,América del Sur,0.798327804
Colombia,2073,América del Sur,0.806208611
Colombia,2074,América del Sur,0.813519776
Colombia,2075,América del Sur,0.819794536
Colombia,2076,América del Sur,0.824919522
Colombia,2077,América del Sur,0.82938689
Colombia,2078,América del Sur,0.833526194
Colombia,2079,América del Sur,0.837349951
Colombia,2080,América del Sur,0.840693235
Colombia,2081,América del Sur,0.843343079
Colombia,2082,América del Sur,0.845899403
Colombia,2083,América del Sur,0.849077582
Colombia,2084,América del Sur,0.852943718
Colombia,2085,América del Sur,0.857243776
Colombia,2086,América del Sur,0.861709952
Colombia,2087,América del Sur,0.866195619
Colombia,2088,América del Sur,0.870545089
Colombia,2089,América del Sur,0.874794126
Colombia,2090,América del Sur,0.878852963
Colombia,2091,América del Sur,0.882561564
Colombia,2092,América del Sur,0.886009574
Colombia,2093,América del Sur,0.889263332
Colombia,2094,América del Sur,0.892314017
Colombia,2095,América del Sur,0.895194829
Colombia,2096,América del Sur,0.897930145
Colombia,2097,América del Sur,0.900477409
Colombia,2098,América del Sur,0.902851343
Colombia,2099,América del Sur,0.905092061
Colombia,2100,América del Sur,0.907200873
Costa Rica,1950,América Central,0.902894199
Costa Rica,1951,América Central,0.908103704
Costa Rica,1952,América Central,0.913619339
Costa Rica,1953,América Central,0.91966331
Costa Rica,1954,América Central,0.926798046
Costa Rica,1955,América Central,0.934903741
Costa Rica,1956,América Central,0.943523228
Costa Rica,1957,América Central,0.952525079
Costa Rica,1958,América Central,0.961891711
Costa Rica,1959,América Central,0.971076369
Costa Rica,1960,América Central,0.979182422
Costa Rica,1961,América Central,0.985275269
Costa Rica,1962,América Central,0.989096165
Costa Rica,1963,América Central,0.990000427
Costa Rica,1964,América Central,0.987753093
Costa Rica,1965,América Central,0.982916176
Costa Rica,1966,América Central,0.974981844
Costa Rica,1967,América Central,0.963602185
Costa Rica,1968,América Central,0.948460937
Costa Rica,1969,América Central,0.930606544
Costa Rica,1970,América Central,0.911158204
Costa Rica,1971,América Central,0.890020728
Costa Rica,1972,América Central,0.867338538
Costa Rica,1973,América Central,0.843404055
Costa Rica,1974,América Central,0.819119811
Costa Rica,1975,América Central,0.795401394
Costa Rica,1976,América Central,0.772967517
Costa Rica,1977,América Central,0.752413392
Costa Rica,1978,América Central,0.734141469
Costa Rica,1979,América Central,0.718551517
Costa Rica,1980,América Central,0.705489039
Costa Rica,1981,América Central,0.694793403
Costa Rica,1982,América Central,0.686711848
Costa Rica,1983,América Central,0.681812108
Costa Rica,1984,América Central,0.679451406
Costa Rica,1985,América Central,0.678709984
Costa Rica,1986,América Central,0.679243028
Costa Rica,1987,América Central,0.680281162
Costa Rica,1988,América Central,0.681361258
Costa Rica,1989,América Central,0.681613386
Costa Rica,1990,América Central,0.680041432
Costa Rica,1991,América Central,0.676249385
Costa Rica,1992,América Central,0.670406401
Costa Rica,1993,América Central,0.662876248
Costa Rica,1994,América Central,0.653672338
Costa Rica,1995,América Central,0.643202066
Costa Rica,1996,América Central,0.631702363
Costa Rica,1997,América Central,0.619105279
Costa Rica,1998,América Central,0.60591799
Costa Rica,1999,América Central,0.592661023
Costa Rica,2000,América Central,0.579546154
Costa Rica,2001,América Central,0.56656307
Costa Rica,2002,América Central,0.553483069
Costa Rica,2003,América Central,0.540473104
Costa Rica,2004,América Central,0.528058827
Costa Rica,2005,América Central,0.516764283
Costa Rica,2006,América Central,0.506380558
Costa Rica,2007,América Central,0.49692589
Costa Rica,2008,América Central,0.488949239
Costa Rica,2009,América Central,0.482066244
Costa Rica,2010,América Central,0.475381106
Costa Rica,2011,América Central,0.469596654
Costa Rica,2012,América Central,0.465298861
Costa Rica,2013,América Central,0.461478442
Costa Rica,2014,América Central,0.458056182
Costa Rica,2015,América Central,0.455365747
Costa Rica,2016,América Central,0.453392982
Costa Rica,2017,América Central,0.452617437
Costa Rica,2018,América Central,0.453256458
Costa Rica,2019,América Central,0.454223692
Costa Rica,2020,América Central,0.453939885
Costa Rica,2021,América Central,0.452697575
Costa Rica,2022,América Central,0.451414555
Costa Rica,2023,América Central,0.450322747
Costa Rica,2024,América Central,0.449788749
Costa Rica,2025,América Central,0.450548261
Costa Rica,2026,América Central,0.451974094
Costa Rica,2027,América Central,0.453228533
Costa Rica,2028,América Central,0.455145031
Costa Rica,2029,América Central,0.457258761
Costa Rica,2030,América Central,0.458961189
Costa Rica,2031,América Central,0.460750163
Costa Rica,2032,América Central,0.46281454
Costa Rica,2033,América Central,0.46463874
Costa Rica,2034,América Central,0.466971606
Costa Rica,2035,América Central,0.471178591
Costa Rica,2036,América Central,0.477119833
Costa Rica,2037,América Central,0.483811855
Costa Rica,2038,América Central,0.490627646
Costa Rica,2039,América Central,0.497713238
Costa Rica,2040,América Central,0.505250514
Costa Rica,2041,América Central,0.513277411
Costa Rica,2042,América Central,0.521838367
Costa Rica,2043,América Central,0.530963838
Costa Rica,2044,América Central,0.540733218
Costa Rica,2045,América Central,0.550996661
Costa Rica,2046,América Central,0.561645389
Costa Rica,2047,América Central,0.572811902
Costa Rica,2048,América Central,0.584562659
Costa Rica,2049,América Central,0.596979141
Costa Rica,2050,América Central,0.610083878
Costa Rica,2051,América Central,0.623596728
Costa Rica,2052,América Central,0.637170076
Costa Rica,2053,América Central,0.650674164
Costa Rica,2054,América Central,0.664056361
Costa Rica,2055,América Central,0.677326739
Costa Rica,2056,América Central,0.690364599
Costa Rica,2057,América Central,0.703187406
Costa Rica,2058,América Central,0.715986609
Costa Rica,2059,América Central,0.728829801
Costa Rica,2060,América Central,0.741740704
Costa Rica,2061,América Central,0.754536986
Costa Rica,2062,América Central,0.767117083
Costa Rica,2063,América Central,0.779793799
Costa Rica,2064,América Central,0.792951286
Costa Rica,2065,América Central,0.806525528
Costa Rica,2066,América Central,0.819891512
Costa Rica,2067,América Central,0.832040846
Costa Rica,2068,América Central,0.843073189
Costa Rica,2069,América Central,0.853856146
Costa Rica,2070,América Central,0.865294337
Costa Rica,2071,América Central,0.876800478
Costa Rica,2072,América Central,0.888399899
Costa Rica,2073,América Central,0.901601851
Costa Rica,2074,América Central,0.915766299
Costa Rica,2075,América Central,0.928722858
Costa Rica,2076,América Central,0.941404879
Costa Rica,2077,América Central,0.955128431
Costa Rica,2078,América Central,0.968020558
Costa Rica,2079,América Central,0.980673313
Costa Rica,2080,América Central,0.994100332
Costa Rica,2081,América Central,1.007128835
Costa Rica,2082,América Central,1.019184113
Costa Rica,2083,América Central,1.030916333
Costa Rica,2084,América Central,1.040991664
Costa Rica,2085,América Central,1.046735287
Costa Rica,2086,América Central,1.048184514
Costa Rica,2087,América Central,1.047615886
Costa Rica,2088,América Central,1.046596766
Costa Rica,2089,América Central,1.04528594
Costa Rica,2090,América Central,1.043623686
Costa Rica,2091,América Central,1.041759968
Costa Rica,2092,América Central,1.03989768
Costa Rica,2093,América Central,1.038093448
Costa Rica,2094,América Central,1.036456227
Costa Rica,2095,América Central,1.035089374
Costa Rica,2096,América Central,1.034016609
Costa Rica,2097,América Central,1.033331394
Costa Rica,2098,América Central,1.033066154
Costa Rica,2099,América Central,1.033181429
Costa Rica,2100,América Central,1.033709526
Cuba,1950,Caribe,0.692709506
Cuba,1951,Caribe,0.690451741
Cuba,1952,Caribe,0.687751651
Cuba,1953,Caribe,0.685031593
Cuba,1954,Caribe,0.682314754
Cuba,1955,Caribe,0.67967248
Cuba,1956,Caribe,0.677135766
Cuba,1957,Caribe,0.67482096
Cuba,1958,Caribe,0.673120201
Cuba,1959,Caribe,0.673021913
Cuba,1960,Caribe,0.675425887
Cuba,1961,Caribe,0.680413902
Cuba,1962,Caribe,0.688032687
Cuba,1963,Caribe,0.69787854
